date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:49:43	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:49:42%20GMT	https://www.clapat.com/templates/humpton/index/favicon.ico	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/favicon.ico	(from https://www.clapat.com/templates/humpton/index/)
09:49:44	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:49:42%20GMT	https://www.clapat.com/templates/humpton/index/style.css	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/style.css	(from https://www.clapat.com/templates/humpton/index/)
09:49:44	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:49:42%20GMT	https://www.clapat.com/templates/humpton/index/css/all.min.css	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/css/all.min.css	(from https://www.clapat.com/templates/humpton/index/)
09:49:45	261/261	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:49:43%20GMT	https://www.clapat.com/templates/humpton/index/index.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/index.45.delayed	(from https://www.clapat.com/templates/humpton/index/)
09:49:45	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:49:44%20GMT	https://www.clapat.com/templates/humpton/index/index/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/index/index.html	(from https://www.clapat.com/templates/humpton/index/)
09:49:46	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:49:44%20GMT	https://www.clapat.com/templates/humpton/index/images/logo.png	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/images/logo.46.delayed	(from https://www.clapat.com/templates/humpton/index/)
09:49:47	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:49:45%20GMT	https://www.clapat.com/templates/humpton/index/images/logo-white.png	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/images/logo-white.47.delayed	(from https://www.clapat.com/templates/humpton/index/)
09:49:47	388460/388460	---M--	200	added ('OK')	x-font/ttf	etag:%225ed6c-5dace4d817080%22	https://www.clapat.com/templates/humpton/webfonts/fa-solid-900.ttf	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/webfonts/fa-solid-900.ttf	(from https://www.clapat.com/templates/humpton/css/all.min.css)
09:49:48	270/270	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:49:46%20GMT	https://www.clapat.com/templates/humpton/index/index-showcase.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/index-showcase.48.delayed	(from https://www.clapat.com/templates/humpton/index/)
09:49:48	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:49:47%20GMT	https://www.clapat.com/templates/humpton/index/index-showcase/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/index-showcase/index.html	(from https://www.clapat.com/templates/humpton/index/)
09:49:49	270/270	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:49:47%20GMT	https://www.clapat.com/templates/humpton/index/index-carousel.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/index-carousel.49.delayed	(from https://www.clapat.com/templates/humpton/index/)
09:49:49	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:49:48%20GMT	https://www.clapat.com/templates/humpton/index/index-carousel/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/index-carousel/index.html	(from https://www.clapat.com/templates/humpton/index/)
09:49:50	282/282	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:49:48%20GMT	https://www.clapat.com/templates/humpton/index/portfolio-overlapping-grid.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/portfolio-overlapping-grid.4a.delayed	(from https://www.clapat.com/templates/humpton/index/)
09:49:50	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:49:49%20GMT	https://www.clapat.com/templates/humpton/index/portfolio-overlapping-grid/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/portfolio-overlapping-grid/index.html	(from https://www.clapat.com/templates/humpton/index/)
09:49:51	279/279	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:49:50%20GMT	https://www.clapat.com/templates/humpton/index/portfolio-parallax-grid.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/portfolio-parallax-grid.4b.delayed	(from https://www.clapat.com/templates/humpton/index/)
09:49:51	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:49:50%20GMT	https://www.clapat.com/templates/humpton/index/portfolio-parallax-grid/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/portfolio-parallax-grid/index.html	(from https://www.clapat.com/templates/humpton/index/)
09:49:52	270/270	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:49:51%20GMT	https://www.clapat.com/templates/humpton/index/portfolio-grid.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/portfolio-grid.4c.delayed	(from https://www.clapat.com/templates/humpton/index/)
09:49:52	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:49:51%20GMT	https://www.clapat.com/templates/humpton/index/portfolio-grid/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/portfolio-grid/index.html	(from https://www.clapat.com/templates/humpton/index/)
09:49:53	261/261	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:49:52%20GMT	https://www.clapat.com/templates/humpton/index/about.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/about.4d.delayed	(from https://www.clapat.com/templates/humpton/index/)
09:49:53	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:49:52%20GMT	https://www.clapat.com/templates/humpton/index/about/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/about/index.html	(from https://www.clapat.com/templates/humpton/index/)
09:49:54	263/263	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:49:53%20GMT	https://www.clapat.com/templates/humpton/index/contact.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/contact.4e.delayed	(from https://www.clapat.com/templates/humpton/index/)
09:49:54	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:49:53%20GMT	https://www.clapat.com/templates/humpton/index/contact/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/contact/index.html	(from https://www.clapat.com/templates/humpton/index/)
09:49:55	266/266	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:49:54%20GMT	https://www.clapat.com/templates/humpton/index/typography.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/typography.4f.delayed	(from https://www.clapat.com/templates/humpton/index/)
09:49:55	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:49:54%20GMT	https://www.clapat.com/templates/humpton/index/typography/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/typography/index.html	(from https://www.clapat.com/templates/humpton/index/)
09:49:56	266/266	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:49:55%20GMT	https://www.clapat.com/templates/humpton/index/multimedia.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/multimedia.50.delayed	(from https://www.clapat.com/templates/humpton/index/)
09:49:56	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:49:55%20GMT	https://www.clapat.com/templates/humpton/index/multimedia/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/multimedia/index.html	(from https://www.clapat.com/templates/humpton/index/)
09:49:57	266/266	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:49:56%20GMT	https://www.clapat.com/templates/humpton/index/shortcodes.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/shortcodes.51.delayed	(from https://www.clapat.com/templates/humpton/index/)
09:49:57	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:49:56%20GMT	https://www.clapat.com/templates/humpton/index/shortcodes/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/shortcodes/index.html	(from https://www.clapat.com/templates/humpton/index/)
09:49:58	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:49:57%20GMT	https://www.clapat.com/templates/humpton/index/images/02hero.jpg	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/images/02hero.52.delayed	(from https://www.clapat.com/templates/humpton/index/)
09:49:59	265/265	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:49:58%20GMT	https://www.clapat.com/templates/humpton/index/project01.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/project01.53.delayed	(from https://www.clapat.com/templates/humpton/index/)
09:49:59	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:49:58%20GMT	https://www.clapat.com/templates/humpton/index/project01/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/project01/index.html	(from https://www.clapat.com/templates/humpton/index/)
09:50:00	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:49:59%20GMT	https://www.clapat.com/templates/humpton/index/images/01hero.jpg	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/images/01hero.54.delayed	(from https://www.clapat.com/templates/humpton/index/)
09:50:00	0/-1	---M--	302	error ('')			https://www.clapat.com/templates/humpton/index/images/01hero.jpg	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/images/01hero.55.delayed	(from https://www.clapat.com/templates/humpton/index/)
09:50:01	265/265	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:50:00%20GMT	https://www.clapat.com/templates/humpton/index/project02.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/project02.56.delayed	(from https://www.clapat.com/templates/humpton/index/)
09:50:01	0/-1	---M--	302	error ('')			https://www.clapat.com/templates/humpton/index/images/02hero.jpg	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/images/02hero.57.delayed	(from https://www.clapat.com/templates/humpton/index/)
09:50:01	0/-1	---M--	302	error ('')			https://www.clapat.com/templates/humpton/index/images/02hero.jpg	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/images/02hero.58.delayed	(from https://www.clapat.com/templates/humpton/index/)
09:50:02	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:50:00%20GMT	https://www.clapat.com/templates/humpton/index/project02/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/project02/index.html	(from https://www.clapat.com/templates/humpton/index/)
09:50:02	265/265	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:50:01%20GMT	https://www.clapat.com/templates/humpton/index/project03.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/project03.59.delayed	(from https://www.clapat.com/templates/humpton/index/)
09:50:03	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:50:01%20GMT	https://www.clapat.com/templates/humpton/index/project03/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/project03/index.html	(from https://www.clapat.com/templates/humpton/index/)
09:50:03	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:50:02%20GMT	https://www.clapat.com/templates/humpton/index/images/03hero.jpg	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/images/03hero.5a.delayed	(from https://www.clapat.com/templates/humpton/index/)
09:50:03	0/-1	---M--	302	error ('')			https://www.clapat.com/templates/humpton/index/images/03hero.jpg	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/images/03hero.5b.delayed	(from https://www.clapat.com/templates/humpton/index/)
09:50:04	265/265	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:50:03%20GMT	https://www.clapat.com/templates/humpton/index/project04.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/project04.5c.delayed	(from https://www.clapat.com/templates/humpton/index/)
09:50:05	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:50:03%20GMT	https://www.clapat.com/templates/humpton/index/project04/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/project04/index.html	(from https://www.clapat.com/templates/humpton/index/)
09:50:05	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:50:04%20GMT	https://www.clapat.com/templates/humpton/index/images/04hero.jpg	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/images/04hero.5d.delayed	(from https://www.clapat.com/templates/humpton/index/)
09:50:05	0/-1	---M--	302	error ('')			https://www.clapat.com/templates/humpton/index/images/04hero.jpg	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/images/04hero.5e.delayed	(from https://www.clapat.com/templates/humpton/index/)
09:50:06	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:50:05%20GMT	https://www.clapat.com/templates/humpton/index/images/studio01.jpg	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/images/studio01.5f.delayed	(from https://www.clapat.com/templates/humpton/index/)
09:50:07	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:50:06%20GMT	https://www.clapat.com/templates/humpton/index/images/studio02.jpg	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/images/studio02.60.delayed	(from https://www.clapat.com/templates/humpton/index/)
09:50:08	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:50:07%20GMT	https://www.clapat.com/templates/humpton/index/images/studio03.jpg	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/images/studio03.61.delayed	(from https://www.clapat.com/templates/humpton/index/)
09:50:09	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:50:08%20GMT	https://www.clapat.com/templates/humpton/index/images/studio04.jpg	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/index/images/studio04.62.delayed	(from https://www.clapat.com/templates/humpton/index/)
